context: OP response:	OP
context: I'm waiting for all three of you to return.\Is that all you bought for moving in?\Yeah. It's not enough?\It'd be more efficient to get over with the shopping in one go.\But...\Someone's moving.\Who else would be moving\That's Mr. Bruno's place. response:	Never let children die...
context: Is that all you bought for moving in?\Yeah. It's not enough?\It'd be more efficient to get over with the shopping in one go.\But...\Someone's moving.\Who else would be moving\That's Mr. Bruno's place.\Never let children die... response:	Upsetting people dear to us is a part of life...
context: Yeah. It's not enough?\It'd be more efficient to get over with the shopping in one go.\But...\Someone's moving.\Who else would be moving\That's Mr. Bruno's place.\Never let children die...\Upsetting people dear to us is a part of life... response:	Hey, look!
context: It'd be more efficient to get over with the shopping in one go.\But...\Someone's moving.\Who else would be moving\That's Mr. Bruno's place.\Never let children die...\Upsetting people dear to us is a part of life...\Hey, look! response:	A child is down there!
context: But...\Someone's moving.\Who else would be moving\That's Mr. Bruno's place.\Never let children die...\Upsetting people dear to us is a part of life...\Hey, look!\A child is down there! response:	Who the hell are you...
context: Someone's moving.\Who else would be moving\That's Mr. Bruno's place.\Never let children die...\Upsetting people dear to us is a part of life...\Hey, look!\A child is down there!\Who the hell are you... response:	Who's there?!
context: Who else would be moving\That's Mr. Bruno's place.\Never let children die...\Upsetting people dear to us is a part of life...\Hey, look!\A child is down there!\Who the hell are you...\Who's there?! response:	Who am I?
context: That's Mr. Bruno's place.\Never let children die...\Upsetting people dear to us is a part of life...\Hey, look!\A child is down there!\Who the hell are you...\Who's there?!\Who am I? response:	If I have to introduce myself...
context: Never let children die...\Upsetting people dear to us is a part of life...\Hey, look!\A child is down there!\Who the hell are you...\Who's there?!\Who am I?\If I have to introduce myself... response:	From this moment onward...
context: Upsetting people dear to us is a part of life...\Hey, look!\A child is down there!\Who the hell are you...\Who's there?!\Who am I?\If I have to introduce myself...\From this moment onward... response:	My name is Truth.
context: Hey, look!\A child is down there!\Who the hell are you...\Who's there?!\Who am I?\If I have to introduce myself...\From this moment onward...\My name is Truth. response:	To be continued!
context: A child is down there!\Who the hell are you...\Who's there?!\Who am I?\If I have to introduce myself...\From this moment onward...\My name is Truth.\To be continued! response:	Next time on Eureka Seven AO.
context: Who the hell are you...\Who's there?!\Who am I?\If I have to introduce myself...\From this moment onward...\My name is Truth.\To be continued!\Next time on Eureka Seven AO. response:	Generation Bleu is pushed around by the attacks of an unseen foe.
context: Who's there?!\Who am I?\If I have to introduce myself...\From this moment onward...\My name is Truth.\To be continued!\Next time on Eureka Seven AO.\Generation Bleu is pushed around by the attacks of an unseen foe. response:	People can change themselves as reality assaults them.
context: Who am I?\If I have to introduce myself...\From this moment onward...\My name is Truth.\To be continued!\Next time on Eureka Seven AO.\Generation Bleu is pushed around by the attacks of an unseen foe.\People can change themselves as reality assaults them. response:	As the echoes of destruction die off, the boy faces the inescapable truth.
context: If I have to introduce myself...\From this moment onward...\My name is Truth.\To be continued!\Next time on Eureka Seven AO.\Generation Bleu is pushed around by the attacks of an unseen foe.\People can change themselves as reality assaults them.\As the echoes of destruction die off, the boy faces the inescapable truth. response:	Eureka Seven AO, episode seven: No One Is Innocent.
context: From this moment onward...\My name is Truth.\To be continued!\Next time on Eureka Seven AO.\Generation Bleu is pushed around by the attacks of an unseen foe.\People can change themselves as reality assaults them.\As the echoes of destruction die off, the boy faces the inescapable truth.\Eureka Seven AO, episode seven: No One Is Innocent. response:	Listen to the voices of the children of the stars.
context: My name is Truth.\To be continued!\Next time on Eureka Seven AO.\Generation Bleu is pushed around by the attacks of an unseen foe.\People can change themselves as reality assaults them.\As the echoes of destruction die off, the boy faces the inescapable truth.\Eureka Seven AO, episode seven: No One Is Innocent.\Listen to the voices of the children of the stars. response:	Light My Fire
context: To be continued!\Next time on Eureka Seven AO.\Generation Bleu is pushed around by the attacks of an unseen foe.\People can change themselves as reality assaults them.\As the echoes of destruction die off, the boy faces the inescapable truth.\Eureka Seven AO, episode seven: No One Is Innocent.\Listen to the voices of the children of the stars.\Light My Fire response:	Preview
context: Next time on Eureka Seven AO.\Generation Bleu is pushed around by the attacks of an unseen foe.\People can change themselves as reality assaults them.\As the echoes of destruction die off, the boy faces the inescapable truth.\Eureka Seven AO, episode seven: No One Is Innocent.\Listen to the voices of the children of the stars.\Light My Fire\Preview response:	Escape
context: Generation Bleu is pushed around by the attacks of an unseen foe.\People can change themselves as reality assaults them.\As the echoes of destruction die off, the boy faces the inescapable truth.\Eureka Seven AO, episode seven: No One Is Innocent.\Listen to the voices of the children of the stars.\Light My Fire\Preview\Escape response:	kono kaze ni
context: People can change themselves as reality assaults them.\As the echoes of destruction die off, the boy faces the inescapable truth.\Eureka Seven AO, episode seven: No One Is Innocent.\Listen to the voices of the children of the stars.\Light My Fire\Preview\Escape\kono kaze ni response:	namida wo nose
context: As the echoes of destruction die off, the boy faces the inescapable truth.\Eureka Seven AO, episode seven: No One Is Innocent.\Listen to the voices of the children of the stars.\Light My Fire\Preview\Escape\kono kaze ni\namida wo nose response:	kareru made supiido agete
context: Eureka Seven AO, episode seven: No One Is Innocent.\Listen to the voices of the children of the stars.\Light My Fire\Preview\Escape\kono kaze ni\namida wo nose\kareru made supiido agete response:	tobikoete yukeru
context: Listen to the voices of the children of the stars.\Light My Fire\Preview\Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru response:	kitto kotae wa
context: Light My Fire\Preview\Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa response:	harukana ano sora no mukou
context: Preview\Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou response:	kotae ga mitsukaranai koko de wa
context: Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa response:	tameiki wo tsuite sora wo miru
context: kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru response:	aoku somerareta hitomi no oku de kagayaiteru no wa
context: namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa response:	doko de mo yukeru, yume wo miteru
context: kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru response:	jibun na no sa
context: tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa response:	Escape
context: kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape response:	kono kaze ni
context: harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni response:	negai wo nosete
context: kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete response:	nobashita te wa asu wo egaku
context: tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku response:	mou kowaku nado nai
context: aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai response:	namida no ato
context: doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato response:	nijiiro ni somatte tondeyuku
context: jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku response:	ano sora no mukou
context: Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou response:	Escape
context: kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Escape response:	kono kaze ni
context: negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Escape\kono kaze ni response:	namida wo nose
context: nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Escape\kono kaze ni\namida wo nose response:	kareru made supiido agete
context: mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Escape\kono kaze ni\namida wo nose\kareru made supiido agete response:	tobikoete yukeru
context: namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru response:	kitto kotae wa
context: nijiiro ni somatte tondeyuku\ano sora no mukou\Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa response:	harukana ano sora no mukou
context: ano sora no mukou\Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou response:	kotae ga mitsukaranai koko de wa
context: Escape\kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa response:	tameiki wo tsuite sora wo miru
context: kono kaze ni\namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru response:	aoku somerareta hitomi no oku de kagayaiteru no wa
context: namida wo nose\kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa response:	doko de mo yukeru, yume wo miteru
context: kareru made supiido agete\tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru response:	jibun na no sa
context: tobikoete yukeru\kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa response:	Escape
context: kitto kotae wa\harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape response:	kono kaze ni
context: harukana ano sora no mukou\kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni response:	negai wo nosete
context: kotae ga mitsukaranai koko de wa\tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete response:	nobashita te wa asu wo egaku
context: tameiki wo tsuite sora wo miru\aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku response:	mou kowaku nado nai
context: aoku somerareta hitomi no oku de kagayaiteru no wa\doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai response:	namida no ato
context: doko de mo yukeru, yume wo miteru\jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato response:	nijiiro ni somatte tondeyuku
context: jibun na no sa\Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku response:	ano sora no mukou
context: Escape\kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou response:	Let the wind
context: kono kaze ni\negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Let the wind response:	take away your tears
context: negai wo nosete\nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Let the wind\take away your tears response:	Speed up until they dry
context: nobashita te wa asu wo egaku\mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Let the wind\take away your tears\Speed up until they dry response:	I can overcome this
context: mou kowaku nado nai\namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Let the wind\take away your tears\Speed up until they dry\I can overcome this response:	The answer is
context: namida no ato\nijiiro ni somatte tondeyuku\ano sora no mukou\Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is response:	waiting beyond the distant sky
context: nijiiro ni somatte tondeyuku\ano sora no mukou\Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky response:	There's no answer here,
context: ano sora no mukou\Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here, response:	so I sigh and look up at the sky
context: Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky response:	Shining deep within my eyes, reflecting its blue,
context: take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue, response:	is a dreamer who can overcome anything
context: Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything response:	It's me, myself
context: I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself response:	Let the wind
context: The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind response:	carry your dreams
context: waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams response:	My hands willl draw tomorrow
context: There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow response:	I'm not scared anymore
context: so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore response:	The memory of my tears
context: Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears response:	are dyed by rainbows and fly
context: is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly response:	far away beyond the sky
context: It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly\far away beyond the sky response:	Let the wind
context: Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly\far away beyond the sky\Let the wind response:	take away your tears
context: carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly\far away beyond the sky\Let the wind\take away your tears response:	Speed up until they dry
context: My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly\far away beyond the sky\Let the wind\take away your tears\Speed up until they dry response:	I can overcome this
context: I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly\far away beyond the sky\Let the wind\take away your tears\Speed up until they dry\I can overcome this response:	The answer is
context: The memory of my tears\are dyed by rainbows and fly\far away beyond the sky\Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is response:	waiting beyond the distant sky
context: are dyed by rainbows and fly\far away beyond the sky\Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky response:	There's no answer here,
context: far away beyond the sky\Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here, response:	so I sigh and look up at the sky
context: Let the wind\take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky response:	Shining deep within my eyes, reflecting its blue,
context: take away your tears\Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue, response:	is a dreamer who can overcome anything
context: Speed up until they dry\I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything response:	It's me, myself
context: I can overcome this\The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself response:	Let the wind
context: The answer is\waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind response:	carry your dreams
context: waiting beyond the distant sky\There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams response:	My hands willl draw tomorrow
context: There's no answer here,\so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow response:	I'm not scared anymore
context: so I sigh and look up at the sky\Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore response:	The memory of my tears
context: Shining deep within my eyes, reflecting its blue,\is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears response:	are dyed by rainbows and fly
context: is a dreamer who can overcome anything\It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly response:	far away beyond the sky
context: It's me, myself\Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly\far away beyond the sky response:	takanaru shinzou no koe wa
context: Let the wind\carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly\far away beyond the sky\takanaru shinzou no koe wa response:	itsu shika kokochi yoku najinde ite
context: carry your dreams\My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly\far away beyond the sky\takanaru shinzou no koe wa\itsu shika kokochi yoku najinde ite response:	kaze ga tsuyoku fuiteite mo
context: My hands willl draw tomorrow\I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly\far away beyond the sky\takanaru shinzou no koe wa\itsu shika kokochi yoku najinde ite\kaze ga tsuyoku fuiteite mo response:	me wo tsumuranaide itsu datte mae wo muku yo
context: I'm not scared anymore\The memory of my tears\are dyed by rainbows and fly\far away beyond the sky\takanaru shinzou no koe wa\itsu shika kokochi yoku najinde ite\kaze ga tsuyoku fuiteite mo\me wo tsumuranaide itsu datte mae wo muku yo response:	nakitaku nattara omoidashite
context: The memory of my tears\are dyed by rainbows and fly\far away beyond the sky\takanaru shinzou no koe wa\itsu shika kokochi yoku najinde ite\kaze ga tsuyoku fuiteite mo\me wo tsumuranaide itsu datte mae wo muku yo\nakitaku nattara omoidashite response:	damatte chikaiatta yakusoku wo
context: are dyed by rainbows and fly\far away beyond the sky\takanaru shinzou no koe wa\itsu shika kokochi yoku najinde ite\kaze ga tsuyoku fuiteite mo\me wo tsumuranaide itsu datte mae wo muku yo\nakitaku nattara omoidashite\damatte chikaiatta yakusoku wo response:	tabidatsu hinadori no uta
context: far away beyond the sky\takanaru shinzou no koe wa\itsu shika kokochi yoku najinde ite\kaze ga tsuyoku fuiteite mo\me wo tsumuranaide itsu datte mae wo muku yo\nakitaku nattara omoidashite\damatte chikaiatta yakusoku wo\tabidatsu hinadori no uta response:	ima mo mada umaku tobenai keredo
context: takanaru shinzou no koe wa\itsu shika kokochi yoku najinde ite\kaze ga tsuyoku fuiteite mo\me wo tsumuranaide itsu datte mae wo muku yo\nakitaku nattara omoidashite\damatte chikaiatta yakusoku wo\tabidatsu hinadori no uta\ima mo mada umaku tobenai keredo response:	meguri meguru toki wo koe
context: itsu shika kokochi yoku najinde ite\kaze ga tsuyoku fuiteite mo\me wo tsumuranaide itsu datte mae wo muku yo\nakitaku nattara omoidashite\damatte chikaiatta yakusoku wo\tabidatsu hinadori no uta\ima mo mada umaku tobenai keredo\meguri meguru toki wo koe response:	hitazura ni tsunaida te wo tadotte
context: kaze ga tsuyoku fuiteite mo\me wo tsumuranaide itsu datte mae wo muku yo\nakitaku nattara omoidashite\damatte chikaiatta yakusoku wo\tabidatsu hinadori no uta\ima mo mada umaku tobenai keredo\meguri meguru toki wo koe\hitazura ni tsunaida te wo tadotte response:	kotoba wa
context: me wo tsumuranaide itsu datte mae wo muku yo\nakitaku nattara omoidashite\damatte chikaiatta yakusoku wo\tabidatsu hinadori no uta\ima mo mada umaku tobenai keredo\meguri meguru toki wo koe\hitazura ni tsunaida te wo tadotte\kotoba wa response:	sora ni kieteku bakari da toshite mo
context: nakitaku nattara omoidashite\damatte chikaiatta yakusoku wo\tabidatsu hinadori no uta\ima mo mada umaku tobenai keredo\meguri meguru toki wo koe\hitazura ni tsunaida te wo tadotte\kotoba wa\sora ni kieteku bakari da toshite mo response:	chirabaru hikari no naka de
context: damatte chikaiatta yakusoku wo\tabidatsu hinadori no uta\ima mo mada umaku tobenai keredo\meguri meguru toki wo koe\hitazura ni tsunaida te wo tadotte\kotoba wa\sora ni kieteku bakari da toshite mo\chirabaru hikari no naka de response:	mayowazu ni kimi wo sagashidaseru kara
context: tabidatsu hinadori no uta\ima mo mada umaku tobenai keredo\meguri meguru toki wo koe\hitazura ni tsunaida te wo tadotte\kotoba wa\sora ni kieteku bakari da toshite mo\chirabaru hikari no naka de\mayowazu ni kimi wo sagashidaseru kara response:	takanaru shinzou no koe wa
context: ima mo mada umaku tobenai keredo\meguri meguru toki wo koe\hitazura ni tsunaida te wo tadotte\kotoba wa\sora ni kieteku bakari da toshite mo\chirabaru hikari no naka de\mayowazu ni kimi wo sagashidaseru kara\takanaru shinzou no koe wa response:	itsu shika kokochi yoku najinde ite
context: meguri meguru toki wo koe\hitazura ni tsunaida te wo tadotte\kotoba wa\sora ni kieteku bakari da toshite mo\chirabaru hikari no naka de\mayowazu ni kimi wo sagashidaseru kara\takanaru shinzou no koe wa\itsu shika kokochi yoku najinde ite response:	kaze ga tsuyoku fuiteite mo
context: hitazura ni tsunaida te wo tadotte\kotoba wa\sora ni kieteku bakari da toshite mo\chirabaru hikari no naka de\mayowazu ni kimi wo sagashidaseru kara\takanaru shinzou no koe wa\itsu shika kokochi yoku najinde ite\kaze ga tsuyoku fuiteite mo response:	me wo tsumuranaide itsu datte mae wo muku yo
context: kotoba wa\sora ni kieteku bakari da toshite mo\chirabaru hikari no naka de\mayowazu ni kimi wo sagashidaseru kara\takanaru shinzou no koe wa\itsu shika kokochi yoku najinde ite\kaze ga tsuyoku fuiteite mo\me wo tsumuranaide itsu datte mae wo muku yo response:	nakitaku nattara omoidashite
context: sora ni kieteku bakari da toshite mo\chirabaru hikari no naka de\mayowazu ni kimi wo sagashidaseru kara\takanaru shinzou no koe wa\itsu shika kokochi yoku najinde ite\kaze ga tsuyoku fuiteite mo\me wo tsumuranaide itsu datte mae wo muku yo\nakitaku nattara omoidashite response:	damatte chikaiatta yakusoku wo
context: chirabaru hikari no naka de\mayowazu ni kimi wo sagashidaseru kara\takanaru shinzou no koe wa\itsu shika kokochi yoku najinde ite\kaze ga tsuyoku fuiteite mo\me wo tsumuranaide itsu datte mae wo muku yo\nakitaku nattara omoidashite\damatte chikaiatta yakusoku wo response:	tabidatsu hinadori no uta
context: mayowazu ni kimi wo sagashidaseru kara\takanaru shinzou no koe wa\itsu shika kokochi yoku najinde ite\kaze ga tsuyoku fuiteite mo\me wo tsumuranaide itsu datte mae wo muku yo\nakitaku nattara omoidashite\damatte chikaiatta yakusoku wo\tabidatsu hinadori no uta response:	ima mo mada umaku tobenai keredo
context: takanaru shinzou no koe wa\itsu shika kokochi yoku najinde ite\kaze ga tsuyoku fuiteite mo\me wo tsumuranaide itsu datte mae wo muku yo\nakitaku nattara omoidashite\damatte chikaiatta yakusoku wo\tabidatsu hinadori no uta\ima mo mada umaku tobenai keredo response:	meguri meguru toki wo koe
context: itsu shika kokochi yoku najinde ite\kaze ga tsuyoku fuiteite mo\me wo tsumuranaide itsu datte mae wo muku yo\nakitaku nattara omoidashite\damatte chikaiatta yakusoku wo\tabidatsu hinadori no uta\ima mo mada umaku tobenai keredo\meguri meguru toki wo koe response:	hitazura ni tsunaida te wo tadotte
context: kaze ga tsuyoku fuiteite mo\me wo tsumuranaide itsu datte mae wo muku yo\nakitaku nattara omoidashite\damatte chikaiatta yakusoku wo\tabidatsu hinadori no uta\ima mo mada umaku tobenai keredo\meguri meguru toki wo koe\hitazura ni tsunaida te wo tadotte response:	kotoba wa
context: me wo tsumuranaide itsu datte mae wo muku yo\nakitaku nattara omoidashite\damatte chikaiatta yakusoku wo\tabidatsu hinadori no uta\ima mo mada umaku tobenai keredo\meguri meguru toki wo koe\hitazura ni tsunaida te wo tadotte\kotoba wa response:	sora ni kieteku bakari da toshite mo
context: nakitaku nattara omoidashite\damatte chikaiatta yakusoku wo\tabidatsu hinadori no uta\ima mo mada umaku tobenai keredo\meguri meguru toki wo koe\hitazura ni tsunaida te wo tadotte\kotoba wa\sora ni kieteku bakari da toshite mo response:	chirabaru hikari no naka de
context: damatte chikaiatta yakusoku wo\tabidatsu hinadori no uta\ima mo mada umaku tobenai keredo\meguri meguru toki wo koe\hitazura ni tsunaida te wo tadotte\kotoba wa\sora ni kieteku bakari da toshite mo\chirabaru hikari no naka de response:	mayowazu ni kimi wo sagashidaseru kara
context: tabidatsu hinadori no uta\ima mo mada umaku tobenai keredo\meguri meguru toki wo koe\hitazura ni tsunaida te wo tadotte\kotoba wa\sora ni kieteku bakari da toshite mo\chirabaru hikari no naka de\mayowazu ni kimi wo sagashidaseru kara response:	My heart is racing and beating loud
context: ima mo mada umaku tobenai keredo\meguri meguru toki wo koe\hitazura ni tsunaida te wo tadotte\kotoba wa\sora ni kieteku bakari da toshite mo\chirabaru hikari no naka de\mayowazu ni kimi wo sagashidaseru kara\My heart is racing and beating loud response:	But that feels cozily familiar
